student_id,name,cohort_year,program_code,school_id,y1s1_attendance_rate,y1s1_gpa,y1s1_avg_grade,y1s1_lms_activities,y1s1_courses_enrolled,y1s1_exam_eligible,y1s1_attendance_below_67,y1s1_gpa_below_2,y1s1_grade_below_40,y1s1_low_engagement,dropped_out,graduated_on_time,delayed_graduation,failed_courses,final_status
H2021_104303,Faith Wambui,2021,LLB,SLS,0.483,2.38,54.2,44,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_104037,Mary Njoroge,2021,BADS,SHSS,0.731,2.84,62.1,45,7,1,0,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102326,David Wambui,2021,BCNC,SCES,0.896,2.89,75.2,80,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100461,Lucy Wambui,2021,BCOM,SBS,0.701,2.73,67.3,41,6,1,0,0,0,1,0,1,0,1,GRADUATED
H2021_101068,Grace Wanjiru,2021,BFS,SBS,0.413,1.8,32.0,14,7,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_100088,Peter Wambui,2021,BFS,SBS,0.31,2.3,46.8,49,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_101431,Sarah Ochieng,2021,BCNC,SCES,0.671,2.87,73.9,73,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_102648,Joseph Ochieng,2021,BBSE,SIMS,0.779,3.14,73.5,76,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100283,James Wanjiru,2021,BSCM,SBS,0.42,1.86,55.6,12,6,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_100463,James Kibet,2021,BCOM,SBS,0.733,2.31,66.5,61,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100213,James Achieng,2021,BSCM,SBS,0.8,2.59,60.9,45,7,1,0,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102500,Sarah Wanjiru,2021,BEEE,SCES,0.764,2.58,74.4,68,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101369,Ann Njoroge,2021,BCNC,SCES,0.693,2.41,55.3,68,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100235,Ruth Kibet,2021,BCOM,SBS,0.328,1.84,51.9,16,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_102771,Ruth Wambui,2021,BSSD,SIMS,0.935,3.96,80.8,144,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100598,John Wambui,2021,BCOM,SBS,0.894,3.63,89.3,131,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104421,Ruth Achieng,2021,LLB,SLS,0.878,3.57,83.2,183,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102251,David Njoroge,2021,BICS,SCES,0.729,2.76,56.0,53,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104032,Joseph Achieng,2021,BADS,SHSS,0.52,1.87,38.4,17,7,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_102284,Peter Kamau,2021,BBIT,SCES,0.682,1.53,35.8,27,7,1,0,1,1,1,1,0,0,1,DROPPED_OUT
H2021_100663,Grace Kamau,2021,BCOM,SBS,0.569,1.82,54.4,48,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_104964,Daniel Achieng,2021,LLB,SLS,0.7,2.38,62.4,47,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_102286,Lucy Ochieng,2021,BCNC,SCES,0.772,2.83,79.7,89,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104717,John Ochieng,2021,LLB,SLS,0.551,1.97,55.3,42,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103194,David Kibet,2021,BBSF,SIMS,0.921,3.74,83.8,191,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102504,James Wambui,2021,BBSA,SIMS,0.962,3.87,88.6,196,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104044,James Wambui,2021,BADS,SHSS,0.931,3.51,88.8,153,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100780,Jane Kamau,2021,BCOM,SBS,0.762,2.3,72.7,52,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104020,Jane Njoroge,2021,BACO,SHSS,0.826,2.89,72.3,71,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103427,Ruth Ochieng,2021,BACO,SHSS,0.754,2.87,78.1,68,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104307,Joseph Muthoni,2021,LLB,SLS,0.771,3.01,76.0,120,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103197,Jane Kamau,2021,BBSF,SIMS,0.815,3.22,77.5,69,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104836,James Achieng,2021,LLB,SLS,0.665,2.53,71.0,64,6,0,1,0,0,0,0,0,1,0,DELAYED
H2021_100686,Mary Kibet,2021,BCOM,SBS,0.888,3.33,78.8,114,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103170,Ann Njoroge,2021,BBSE,SIMS,0.532,2.18,58.5,33,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103927,David Kibet,2021,BSCP,SHSS,0.758,2.68,55.4,54,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103435,Mary Njoroge,2021,BSCP,SHSS,0.883,3.4,71.2,115,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102172,Faith Achieng,2021,BBIT,SCES,0.678,2.78,69.5,46,7,1,0,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103690,Lucy Ochieng,2021,BAIS,SHSS,0.737,2.74,59.0,66,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_101851,Daniel Muthoni,2021,BEEE,SCES,0.648,1.85,36.6,43,6,0,1,1,1,1,0,0,1,0,DELAYED
H2021_100488,Daniel Njoroge,2021,BSCM,SBS,0.742,2.84,65.7,40,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_101689,Ann Kamau,2021,BBIT,SCES,0.666,2.32,49.6,43,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102231,Mary Ochieng,2021,BICS,SCES,0.946,3.66,84.8,134,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103265,Kevin Wambui,2021,BBSA,SIMS,0.711,2.81,69.3,70,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_102321,Lucy Kibet,2021,BBIT,SCES,0.791,2.58,65.0,65,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_100783,Daniel Njoroge,2021,BFS,SBS,0.773,3.15,81.5,75,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100522,Ann Muthoni,2021,BCOM,SBS,0.912,3.76,92.9,127,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100523,Mary Kamau,2021,BSCM,SBS,0.532,2.3,47.8,19,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_102838,Lucy Muthoni,2021,BBSF,SIMS,0.857,3.68,86.4,195,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104540,Joseph Kibet,2021,LLB,SLS,0.428,1.86,43.0,26,6,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_102399,Grace Ochieng,2021,BEEE,SCES,0.619,1.57,40.6,48,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_102208,Joseph Ochieng,2021,BBIT,SCES,0.822,2.84,74.9,74,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_103478,David Achieng,2021,BAIS,SHSS,0.894,3.7,92.0,140,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_103553,Mary Wambui,2021,BAIS,SHSS,0.801,3.27,78.6,119,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104088,Grace Muthoni,2021,BADS,SHSS,0.765,2.88,57.0,58,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102823,Daniel Wambui,2021,BBSF,SIMS,0.793,3.34,80.9,74,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101512,Jane Achieng,2021,BICS,SCES,0.973,3.59,85.8,111,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101883,Mary Ochieng,2021,BEEE,SCES,0.457,1.51,31.0,18,6,0,1,1,1,1,0,0,1,1,DELAYED
H2021_100652,Grace Njoroge,2021,BCOM,SBS,0.971,3.8,86.0,105,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104931,Ann Muthoni,2021,LLB,SLS,0.393,2.23,42.8,41,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103090,Mary Kibet,2021,BBSA,SIMS,0.828,3.26,83.5,98,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100370,Grace Wanjiru,2021,BCOM,SBS,0.766,2.54,57.8,47,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_104998,Kevin Achieng,2021,LLB,SLS,0.754,2.32,69.1,47,6,1,0,0,0,1,1,0,0,1,DROPPED_OUT
H2021_100119,Lucy Muthoni,2021,BCOM,SBS,0.503,1.52,39.3,23,6,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_103321,Faith Wambui,2021,BACO,SHSS,0.373,2.2,46.0,30,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103035,Mary Ochieng,2021,BBSA,SIMS,0.771,3.32,75.3,105,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102217,Daniel Njoroge,2021,BICS,SCES,0.821,2.91,75.4,78,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103543,Daniel Kibet,2021,BAIS,SHSS,0.504,1.78,42.8,50,7,0,1,1,0,0,1,0,0,1,DROPPED_OUT
H2021_101614,Daniel Ochieng,2021,BICS,SCES,0.767,2.86,81.5,81,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_103152,Sarah Muthoni,2021,BBSE,SIMS,0.826,3.41,77.1,82,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100963,Lucy Kibet,2021,BCOM,SBS,0.776,2.83,68.4,71,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102511,David Kibet,2021,BBSA,SIMS,0.888,3.15,76.2,111,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103832,Kevin Kibet,2021,BAIS,SHSS,0.588,1.57,30.2,16,7,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_102824,Michael Muthoni,2021,BSSD,SIMS,0.82,3.41,70.0,112,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104344,Jane Wambui,2021,LLB,SLS,0.345,1.6,43.3,10,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103033,Faith Kamau,2021,BBSE,SIMS,0.304,1.93,46.0,21,7,0,1,1,0,1,0,0,1,0,DELAYED
H2021_102416,Lucy Wanjiru,2021,BICS,SCES,0.987,3.88,86.3,112,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104655,Jane Kibet,2021,LLB,SLS,0.616,2.1,39.1,29,6,0,1,0,1,1,0,1,0,0,GRADUATED
H2021_104237,David Njoroge,2021,BADS,SHSS,0.768,2.47,72.9,51,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_102186,Peter Kamau,2021,BEEE,SCES,0.771,2.85,59.3,50,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103670,Ann Achieng,2021,BACO,SHSS,0.829,3.4,74.8,81,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102038,James Ochieng,2021,BEEE,SCES,0.71,2.42,70.4,68,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104363,Kevin Kibet,2021,LLB,SLS,0.324,1.84,31.9,11,7,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_100773,Faith Kamau,2021,BFS,SBS,0.306,1.67,54.9,10,7,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_101285,Daniel Njoroge,2021,BCNC,SCES,0.872,3.12,84.5,110,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104604,Daniel Achieng,2021,LLB,SLS,0.9,3.99,94.9,123,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104795,Jane Kibet,2021,LLB,SLS,0.678,2.58,62.8,62,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101415,Sarah Wanjiru,2021,BEEE,SCES,0.769,2.49,69.3,79,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101235,Daniel Kibet,2021,BEEE,SCES,0.412,2.09,59.6,31,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102700,Peter Achieng,2021,BSSD,SIMS,0.909,3.69,92.6,195,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100436,Lucy Njoroge,2021,BFS,SBS,0.524,2.14,31.2,43,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_101675,Sarah Kibet,2021,BICS,SCES,0.913,3.81,85.6,174,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100366,Sarah Njoroge,2021,BCOM,SBS,0.891,3.14,81.5,82,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102650,Jane Ochieng,2021,BBSE,SIMS,0.858,3.38,81.0,105,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_100232,James Kibet,2021,BCOM,SBS,0.869,3.93,86.6,100,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104268,Faith Achieng,2021,BAIS,SHSS,0.985,3.61,93.8,135,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104042,David Muthoni,2021,BSCP,SHSS,0.534,1.69,59.9,28,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_104400,Mary Kibet,2021,LLB,SLS,0.87,3.92,93.4,130,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100408,Sarah Ochieng,2021,BSCM,SBS,0.825,3.28,75.1,108,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102091,Peter Kamau,2021,BICS,SCES,0.968,3.58,81.3,189,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100087,Joseph Achieng,2021,BCOM,SBS,0.664,2.54,60.3,47,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_100845,Jane Wanjiru,2021,BCOM,SBS,0.833,2.91,76.5,78,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101032,Grace Njoroge,2021,BSCM,SBS,0.39,1.86,52.7,28,6,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_102856,Daniel Kibet,2021,BSSD,SIMS,0.786,2.47,74.8,40,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_104110,John Ochieng,2021,BAIS,SHSS,0.605,1.88,57.8,23,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_104397,Joseph Njoroge,2021,LLB,SLS,0.501,1.66,47.1,45,7,0,1,1,0,1,0,0,1,1,DELAYED
H2021_103894,Peter Wanjiru,2021,BADS,SHSS,0.811,2.87,70.2,119,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102659,Ruth Wanjiru,2021,BBSA,SIMS,0.488,2.28,54.9,46,6,0,1,0,0,1,0,0,1,0,DELAYED
H2021_100856,John Njoroge,2021,BCOM,SBS,0.784,2.36,64.9,63,7,1,0,0,0,0,0,0,1,1,DELAYED
H2021_100079,Grace Ochieng,2021,BCOM,SBS,0.857,3.9,84.4,147,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102248,Jane Muthoni,2021,BEEE,SCES,0.65,1.77,59.8,14,6,0,1,1,0,1,0,0,1,0,DELAYED
H2021_104571,John Wanjiru,2021,LLB,SLS,0.858,3.97,83.9,141,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103657,Daniel Muthoni,2021,BADS,SHSS,0.777,2.87,74.6,45,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_104152,Peter Kibet,2021,BADS,SHSS,0.665,2.47,60.2,66,6,0,1,0,0,0,0,1,0,0,GRADUATED
H2021_103379,Ann Muthoni,2021,BADS,SHSS,0.609,2.22,37.0,32,7,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_102280,Jane Wanjiru,2021,BICS,SCES,0.597,2.14,37.1,29,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_102599,David Wanjiru,2021,BSSD,SIMS,0.927,3.54,83.3,141,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104160,Ruth Wanjiru,2021,BACO,SHSS,0.678,1.64,32.6,48,7,1,0,1,1,1,1,0,0,1,DROPPED_OUT
H2021_103871,Mary Ochieng,2021,BADS,SHSS,0.686,2.32,67.8,57,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103429,John Achieng,2021,BAIS,SHSS,0.782,2.85,56.2,67,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102177,Ann Kamau,2021,BCNC,SCES,0.794,2.73,70.2,50,6,1,0,0,0,0,0,0,1,1,DELAYED
H2021_100425,John Njoroge,2021,BCOM,SBS,0.702,2.79,63.3,47,7,1,0,0,0,1,0,1,0,1,GRADUATED
H2021_100393,Sarah Wanjiru,2021,BCOM,SBS,0.869,3.62,83.8,195,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104727,James Muthoni,2021,LLB,SLS,0.767,3.04,84.3,91,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103694,Faith Achieng,2021,BAIS,SHSS,0.838,3.09,78.1,71,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100105,Sarah Achieng,2021,BSCM,SBS,0.951,3.64,89.9,162,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103995,Ann Kibet,2021,BAIS,SHSS,0.7,2.63,66.9,63,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104413,Ann Wambui,2021,LLB,SLS,0.791,2.42,64.7,72,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101949,Kevin Njoroge,2021,BICS,SCES,0.408,2.11,56.1,40,7,0,1,0,0,1,0,0,1,0,DELAYED
H2021_101460,Sarah Njoroge,2021,BEEE,SCES,0.556,2.08,36.0,47,7,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_103258,Michael Muthoni,2021,BSSD,SIMS,0.863,3.3,71.5,102,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102804,Ruth Muthoni,2021,BBSF,SIMS,0.895,3.44,72.5,62,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102707,Sarah Kamau,2021,BBSA,SIMS,0.764,3.14,84.1,115,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104790,James Muthoni,2021,LLB,SLS,0.801,3.1,81.8,79,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101588,John Kamau,2021,BBIT,SCES,0.682,2.79,64.1,66,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103660,Michael Ochieng,2021,BSCP,SHSS,0.588,1.82,44.1,30,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_101732,Jane Wambui,2021,BEEE,SCES,0.561,1.82,45.4,24,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_104765,Mary Achieng,2021,LLB,SLS,0.772,2.89,58.2,65,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104225,Grace Njoroge,2021,BADS,SHSS,0.436,2.27,45.1,40,6,0,1,0,0,1,0,1,0,1,GRADUATED
H2021_103682,David Kibet,2021,BSCP,SHSS,0.961,3.64,85.7,121,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101792,Ruth Achieng,2021,BEEE,SCES,0.917,3.71,92.9,100,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102356,Peter Njoroge,2021,BCNC,SCES,0.661,2.45,73.7,64,6,0,1,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101941,Daniel Ochieng,2021,BBIT,SCES,0.789,3.11,83.8,99,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100703,Kevin Achieng,2021,BFS,SBS,0.829,3.44,83.2,89,7,1,0,0,0,0,0,0,1,1,DELAYED
H2021_102443,Kevin Wanjiru,2021,BCNC,SCES,0.925,3.71,88.6,135,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104376,Faith Ochieng,2021,LLB,SLS,0.773,3.05,73.9,76,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100497,Ruth Muthoni,2021,BFS,SBS,0.732,2.7,71.6,40,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_100465,Jane Ochieng,2021,BCOM,SBS,0.891,3.54,93.2,147,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104072,Sarah Njoroge,2021,BSCP,SHSS,0.479,1.63,31.6,15,7,0,1,1,1,1,0,0,1,1,DELAYED
H2021_104334,Daniel Kamau,2021,LLB,SLS,0.686,2.32,41.8,44,6,1,0,0,0,1,1,0,0,1,DROPPED_OUT
H2021_100173,David Ochieng,2021,BCOM,SBS,0.511,1.83,57.5,17,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_104944,Michael Achieng,2021,LLB,SLS,0.827,2.9,75.2,71,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104797,Sarah Kibet,2021,LLB,SLS,0.864,2.92,76.4,63,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102541,Jane Njoroge,2021,BBSA,SIMS,0.814,3.18,75.6,88,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103263,Faith Achieng,2021,BBSF,SIMS,0.964,3.9,84.3,142,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104681,Kevin Kibet,2021,LLB,SLS,0.991,3.89,80.4,145,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102261,John Kamau,2021,BCNC,SCES,0.793,2.85,72.3,48,7,1,0,0,0,1,0,0,1,0,DELAYED
H2021_102113,Peter Kamau,2021,BCNC,SCES,0.893,3.31,78.7,108,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_100901,Mary Muthoni,2021,BFS,SBS,0.9,3.55,84.4,161,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101447,Mary Wanjiru,2021,BBIT,SCES,0.874,3.28,79.6,74,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103574,Sarah Kibet,2021,BADS,SHSS,0.674,2.88,58.8,77,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100742,Jane Wambui,2021,BCOM,SBS,0.88,3.41,81.8,105,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102294,Faith Kibet,2021,BEEE,SCES,0.661,2.73,57.4,69,6,0,1,0,0,0,0,1,0,0,GRADUATED
H2021_102453,Ruth Achieng,2021,BEEE,SCES,0.999,3.64,80.4,111,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102623,Grace Wambui,2021,BBSF,SIMS,0.734,2.41,69.9,70,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_104079,Kevin Wambui,2021,BSCP,SHSS,0.73,2.71,62.3,77,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101207,John Kamau,2021,BBIT,SCES,0.76,3.27,70.4,91,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100510,Sarah Wanjiru,2021,BSCM,SBS,0.773,2.36,67.2,77,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102621,John Muthoni,2021,BBSF,SIMS,0.83,3.26,83.1,120,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102803,Ann Kibet,2021,BBSF,SIMS,0.983,3.67,92.7,116,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103314,Mary Kibet,2021,BADS,SHSS,0.563,2.4,45.1,30,7,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_101550,Ruth Achieng,2021,BICS,SCES,0.782,2.67,58.5,74,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104564,Lucy Kamau,2021,LLB,SLS,0.686,1.66,30.3,48,6,1,0,1,1,1,1,0,0,1,DROPPED_OUT
H2021_102203,Ann Muthoni,2021,BICS,SCES,0.685,1.77,53.6,34,6,1,0,1,0,1,1,0,0,1,DROPPED_OUT
H2021_102567,John Ochieng,2021,BBSE,SIMS,0.727,2.53,62.1,60,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_103893,Ann Ochieng,2021,BADS,SHSS,0.772,2.75,61.0,41,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_102045,Peter Kamau,2021,BBIT,SCES,0.786,2.35,63.0,58,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100768,Joseph Wambui,2021,BFS,SBS,0.733,2.66,72.9,50,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104873,Grace Njoroge,2021,LLB,SLS,0.672,2.33,67.1,64,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_103739,Lucy Wambui,2021,BAIS,SHSS,0.754,2.39,63.5,66,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_100422,Mary Wambui,2021,BSCM,SBS,0.788,2.61,66.4,76,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100124,Ann Wanjiru,2021,BCOM,SBS,0.663,2.4,64.0,72,7,0,1,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104163,Mary Muthoni,2021,BAIS,SHSS,0.585,2.19,43.3,50,7,0,1,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102629,Jane Ochieng,2021,BBSE,SIMS,0.756,2.99,85.0,120,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100820,Joseph Ochieng,2021,BFS,SBS,0.796,2.61,74.6,48,6,1,0,0,0,1,0,0,1,0,DELAYED
H2021_101404,Faith Ochieng,2021,BCNC,SCES,0.484,1.85,34.2,49,7,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_101383,Mary Ochieng,2021,BBIT,SCES,0.933,3.55,93.1,192,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102149,David Njoroge,2021,BICS,SCES,0.576,1.59,44.9,35,7,0,1,1,0,1,0,1,0,1,GRADUATED
H2021_101576,Ann Achieng,2021,BBIT,SCES,0.686,1.85,35.9,29,7,1,0,1,1,1,0,0,1,1,DELAYED
H2021_101639,Mary Ochieng,2021,BCNC,SCES,0.357,1.93,48.3,30,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_101796,David Achieng,2021,BBIT,SCES,0.976,3.95,92.4,149,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104816,Ruth Kibet,2021,LLB,SLS,0.632,2.2,54.6,38,7,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_100400,Michael Njoroge,2021,BCOM,SBS,0.913,3.62,91.5,178,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102311,Kevin Achieng,2021,BCNC,SCES,0.758,2.81,68.0,53,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100883,Jane Kamau,2021,BCOM,SBS,0.86,3.42,74.0,73,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104974,James Wambui,2021,LLB,SLS,0.895,2.95,73.0,84,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102898,Peter Ochieng,2021,BBSE,SIMS,0.667,2.28,36.5,40,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_101353,Mary Achieng,2021,BBIT,SCES,0.833,3.15,72.7,77,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102743,David Muthoni,2021,BSSD,SIMS,0.695,1.93,54.9,47,7,1,0,1,0,1,1,0,0,1,DROPPED_OUT
