student_id,name,email,gender,age,program_id,program_code,school_id,year_of_study,semester,class_level,enrollment_date,status
103035,Daniel Wanjiru,daniel.wanjiru3035@strathmore.edu,Female,24,SIMS_BBSE,BBSE,SIMS,4,2,BBSE4.2,2021-08-31,Active
103036,Brian Wambui,brian.wambui3036@strathmore.edu,Female,22,SIMS_BBSA,BBSA,SIMS,2,2,BBSA2.2,2024-01-05,Active
103037,Kevin Wambui,kevin.wambui3037@strathmore.edu,Male,18,SIMS_BBSA,BBSA,SIMS,1,1,BBSA1.1,2024-10-17,Active
103038,Emmanuel Wanjiru,emmanuel.wanjiru3038@strathmore.edu,Male,22,SIMS_BBSA,BBSA,SIMS,3,2,BBSA3.2,2022-12-07,Active
103039,Brian Wangui,brian.wangui3039@strathmore.edu,Female,21,SIMS_BBSE,BBSE,SIMS,2,2,BBSE2.2,2023-12-28,Active
103040,Brian Jepkorir,brian.jepkorir3040@strathmore.edu,Male,21,SIMS_BBSA,BBSA,SIMS,2,1,BBSA2.1,2023-12-23,Active
103041,Lucy Wanjiru,lucy.wanjiru3041@strathmore.edu,Male,20,SIMS_BBSF,BBSF,SIMS,1,1,BBSF1.1,2024-12-26,Active
103042,Nancy Kariuki,nancy.kariuki3042@strathmore.edu,Female,18,SIMS_BBSF,BBSF,SIMS,1,2,BBSF1.2,2024-12-29,Active
103043,Kevin Kariuki,kevin.kariuki3043@strathmore.edu,Male,22,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-07-29,On Leave
103044,Emmanuel Otieno,emmanuel.otieno3044@strathmore.edu,Female,22,SIMS_BBSF,BBSF,SIMS,3,2,BBSF3.2,2022-09-25,On Leave
103045,Samuel Nyambura,samuel.nyambura3045@strathmore.edu,Female,21,SIMS_BBSA,BBSA,SIMS,1,1,BBSA1.1,2024-10-23,Active
103046,Peter Njeri,peter.njeri3046@strathmore.edu,Female,22,SIMS_BBSA,BBSA,SIMS,2,1,BBSA2.1,2023-11-14,Active
103047,Brian Njoroge,brian.njoroge3047@strathmore.edu,Female,20,SIMS_BBSA,BBSA,SIMS,1,2,BBSA1.2,2024-09-14,Active
103048,Grace Kibet,grace.kibet3048@strathmore.edu,Male,24,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-08-18,Active
103049,David Wanjiru,david.wanjiru3049@strathmore.edu,Female,21,SIMS_BBSE,BBSE,SIMS,2,1,BBSE2.1,2023-07-12,Active
103050,Emmanuel Achieng,emmanuel.achieng3050@strathmore.edu,Male,21,SIMS_BBSF,BBSF,SIMS,2,1,BBSF2.1,2023-12-16,Active
103051,Rose Chebet,rose.chebet3051@strathmore.edu,Female,19,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-08-11,Active
103052,Joseph Kamau,joseph.kamau3052@strathmore.edu,Female,23,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-10-02,Active
103053,Vincent Otieno,vincent.otieno3053@strathmore.edu,Male,23,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2021-07-31,Active
103054,Nancy Nyambura,nancy.nyambura3054@strathmore.edu,Female,18,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-09-21,Active
103055,John Mutua,john.mutua3055@strathmore.edu,Male,18,SIMS_BSSD,BSSD,SIMS,1,1,BSSD1.1,2024-08-29,Active
103056,Joseph Jepkorir,joseph.jepkorir3056@strathmore.edu,Male,19,SIMS_BSSD,BSSD,SIMS,1,2,BSSD1.2,2024-10-23,Active
103057,Joyce Wangui,joyce.wangui3057@strathmore.edu,Female,22,SIMS_BBSE,BBSE,SIMS,4,1,BBSE4.1,2021-07-15,Active
103058,Kevin Nyambura,kevin.nyambura3058@strathmore.edu,Male,21,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-10-26,Active
103059,Faith Njoroge,faith.njoroge3059@strathmore.edu,Female,20,SIMS_BSSD,BSSD,SIMS,1,1,BSSD1.1,2024-12-31,Active
103060,Emmanuel Mwangi,emmanuel.mwangi3060@strathmore.edu,Male,22,SIMS_BSSD,BSSD,SIMS,2,1,BSSD2.1,2023-10-04,Active
103061,Sarah Mwangi,sarah.mwangi3061@strathmore.edu,Female,21,SIMS_BBSA,BBSA,SIMS,4,2,BBSA4.2,2022-01-08,Active
103062,Daniel Mwangi,daniel.mwangi3062@strathmore.edu,Male,19,SIMS_BBSA,BBSA,SIMS,2,2,BBSA2.2,2023-12-05,Active
103063,James Kibet,james.kibet3063@strathmore.edu,Male,19,SIMS_BBSA,BBSA,SIMS,2,2,BBSA2.2,2023-11-16,Active
103064,Ann Jepkorir,ann.jepkorir3064@strathmore.edu,Female,21,SIMS_BBSE,BBSE,SIMS,2,2,BBSE2.2,2023-08-03,Active
103065,Sarah Wangui,sarah.wangui3065@strathmore.edu,Female,22,SIMS_BBSE,BBSE,SIMS,4,1,BBSE4.1,2021-07-30,Active
103066,Joseph Muthoni,joseph.muthoni3066@strathmore.edu,Male,21,SIMS_BSSD,BSSD,SIMS,3,2,BSSD3.2,2022-11-15,Active
103067,Ruth Ochieng,ruth.ochieng3067@strathmore.edu,Female,23,SIMS_BBSE,BBSE,SIMS,4,2,BBSE4.2,2021-09-19,Active
103068,James Mwangi,james.mwangi3068@strathmore.edu,Female,19,SIMS_BSSD,BSSD,SIMS,1,1,BSSD1.1,2024-09-04,Active
103069,Joseph Njoroge,joseph.njoroge3069@strathmore.edu,Female,20,SIMS_BBSF,BBSF,SIMS,1,2,BBSF1.2,2024-10-08,Active
103070,Grace Achieng,grace.achieng3070@strathmore.edu,Female,23,SIMS_BBSF,BBSF,SIMS,4,2,BBSF4.2,2021-12-16,Active
103071,Mary Kamau,mary.kamau3071@strathmore.edu,Male,20,SIMS_BBSF,BBSF,SIMS,2,2,BBSF2.2,2023-10-15,Active
103072,Rose Njoroge,rose.njoroge3072@strathmore.edu,Female,23,SIMS_BBSF,BBSF,SIMS,3,2,BBSF3.2,2022-09-07,Active
103073,Nancy Jepkorir,nancy.jepkorir3073@strathmore.edu,Female,22,SIMS_BSSD,BSSD,SIMS,2,1,BSSD2.1,2023-11-08,On Leave
103074,Peter Otieno,peter.otieno3074@strathmore.edu,Female,20,SIMS_BSSD,BSSD,SIMS,3,2,BSSD3.2,2022-10-05,Active
103075,Jane Njoroge,jane.njoroge3075@strathmore.edu,Male,19,SIMS_BSSD,BSSD,SIMS,2,2,BSSD2.2,2023-11-03,Active
103076,Samuel Kariuki,samuel.kariuki3076@strathmore.edu,Male,21,SIMS_BSSD,BSSD,SIMS,4,2,BSSD4.2,2021-12-05,Active
103077,John Nyambura,john.nyambura3077@strathmore.edu,Female,19,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-09-17,Active
103078,Ann Njeri,ann.njeri3078@strathmore.edu,Male,20,SIMS_BBSA,BBSA,SIMS,1,1,BBSA1.1,2024-09-01,Active
103079,Sarah Jepkorir,sarah.jepkorir3079@strathmore.edu,Male,23,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-11-17,Active
103080,Daniel Ochieng,daniel.ochieng3080@strathmore.edu,Male,21,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-09-06,Active
103081,Grace Muthoni,grace.muthoni3081@strathmore.edu,Male,21,SIMS_BBSF,BBSF,SIMS,1,2,BBSF1.2,2024-12-14,Active
103082,Joyce Mwangi,joyce.mwangi3082@strathmore.edu,Female,21,SIMS_BBSE,BBSE,SIMS,3,2,BBSE3.2,2022-10-16,Active
103083,Mary Njeri,mary.njeri3083@strathmore.edu,Female,19,SIMS_BBSF,BBSF,SIMS,1,1,BBSF1.1,2024-11-06,On Leave
103084,Rose Ochieng,rose.ochieng3084@strathmore.edu,Male,21,SIMS_BBSF,BBSF,SIMS,3,2,BBSF3.2,2023-01-05,Active
103085,Mary Achieng,mary.achieng3085@strathmore.edu,Male,22,SIMS_BSSD,BSSD,SIMS,2,1,BSSD2.1,2023-10-15,On Leave
103086,Vincent Mutua,vincent.mutua3086@strathmore.edu,Male,19,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-10-26,Active
103087,Sarah Nyambura,sarah.nyambura3087@strathmore.edu,Female,22,SIMS_BBSF,BBSF,SIMS,2,1,BBSF2.1,2023-09-08,Active
103088,Daniel Ochieng,daniel.ochieng3088@strathmore.edu,Male,20,SIMS_BBSF,BBSF,SIMS,3,2,BBSF3.2,2022-12-15,On Leave
103089,Joseph Njeri,joseph.njeri3089@strathmore.edu,Male,20,SIMS_BSSD,BSSD,SIMS,2,1,BSSD2.1,2023-12-05,Active
103090,Michael Wanjiru,michael.wanjiru3090@strathmore.edu,Male,19,SIMS_BBSA,BBSA,SIMS,1,2,BBSA1.2,2024-11-21,Active
103091,Mary Chebet,mary.chebet3091@strathmore.edu,Male,21,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-07-23,Active
103092,Mary Ochieng,mary.ochieng3092@strathmore.edu,Female,20,SIMS_BBSF,BBSF,SIMS,1,1,BBSF1.1,2024-11-15,Active
103093,Sarah Njoroge,sarah.njoroge3093@strathmore.edu,Female,20,SIMS_BBSA,BBSA,SIMS,2,1,BBSA2.1,2023-08-29,Active
103094,Sarah Njoroge,sarah.njoroge3094@strathmore.edu,Female,21,SIMS_BBSE,BBSE,SIMS,2,1,BBSE2.1,2023-09-25,Active
103095,Daniel Kibet,daniel.kibet3095@strathmore.edu,Male,22,SIMS_BBSA,BBSA,SIMS,2,2,BBSA2.2,2023-10-24,Active
103096,Jane Kariuki,jane.kariuki3096@strathmore.edu,Male,23,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-08-12,Active
103097,Ann Njoroge,ann.njoroge3097@strathmore.edu,Male,22,SIMS_BSSD,BSSD,SIMS,3,1,BSSD3.1,2022-11-06,Active
103098,Kevin Wangui,kevin.wangui3098@strathmore.edu,Female,20,SIMS_BBSA,BBSA,SIMS,2,2,BBSA2.2,2023-08-02,Active
103099,Faith Chebet,faith.chebet3099@strathmore.edu,Female,22,SIMS_BBSE,BBSE,SIMS,4,1,BBSE4.1,2021-10-02,On Leave
103100,Joseph Chebet,joseph.chebet3100@strathmore.edu,Female,23,SIMS_BSSD,BSSD,SIMS,3,1,BSSD3.1,2022-10-01,On Leave
103101,Ruth Wambui,ruth.wambui3101@strathmore.edu,Female,20,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-12-12,Active
103102,Ruth Wambui,ruth.wambui3102@strathmore.edu,Female,20,SIMS_BBSE,BBSE,SIMS,2,2,BBSE2.2,2023-10-27,Active
103103,Michael Mwangi,michael.mwangi3103@strathmore.edu,Male,23,SIMS_BSSD,BSSD,SIMS,4,2,BSSD4.2,2021-11-16,Active
103104,Vincent Njeri,vincent.njeri3104@strathmore.edu,Male,20,SIMS_BSSD,BSSD,SIMS,2,2,BSSD2.2,2023-10-26,Active
103105,Vincent Mwangi,vincent.mwangi3105@strathmore.edu,Female,21,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-10-14,Active
103106,Grace Kariuki,grace.kariuki3106@strathmore.edu,Male,23,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-10-31,Active
103107,Joyce Nyambura,joyce.nyambura3107@strathmore.edu,Female,22,SIMS_BSSD,BSSD,SIMS,4,2,BSSD4.2,2021-07-21,Active
103108,Ann Muthoni,ann.muthoni3108@strathmore.edu,Female,24,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2021-08-10,Active
103109,Caroline Jepkorir,caroline.jepkorir3109@strathmore.edu,Male,20,SIMS_BBSF,BBSF,SIMS,1,2,BBSF1.2,2024-11-11,Active
103110,Brian Ochieng,brian.ochieng3110@strathmore.edu,Male,21,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-12-16,Active
103111,John Wangui,john.wangui3111@strathmore.edu,Male,22,SIMS_BBSF,BBSF,SIMS,2,2,BBSF2.2,2023-12-24,Active
103112,Grace Kamau,grace.kamau3112@strathmore.edu,Female,21,SIMS_BBSF,BBSF,SIMS,1,2,BBSF1.2,2024-08-19,Active
103113,John Jepkorir,john.jepkorir3113@strathmore.edu,Female,20,SIMS_BSSD,BSSD,SIMS,2,2,BSSD2.2,2023-12-09,Active
103114,Sarah Nyambura,sarah.nyambura3114@strathmore.edu,Female,24,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-09-29,Active
103115,Emmanuel Otieno,emmanuel.otieno3115@strathmore.edu,Female,21,SIMS_BBSA,BBSA,SIMS,2,1,BBSA2.1,2023-10-12,Active
103116,David Njoroge,david.njoroge3116@strathmore.edu,Male,20,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2025-01-05,Active
103117,Samuel Otieno,samuel.otieno3117@strathmore.edu,Male,21,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-07-12,Active
103118,Vincent Nyambura,vincent.nyambura3118@strathmore.edu,Female,24,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-07-20,Active
103119,Joyce Jepkorir,joyce.jepkorir3119@strathmore.edu,Female,20,SIMS_BSSD,BSSD,SIMS,2,1,BSSD2.1,2023-08-08,Active
103120,Sarah Mwangi,sarah.mwangi3120@strathmore.edu,Female,18,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-12-09,Active
103121,Vincent Wambui,vincent.wambui3121@strathmore.edu,Male,21,SIMS_BBSA,BBSA,SIMS,3,1,BBSA3.1,2022-11-12,Active
103122,Michael Njoroge,michael.njoroge3122@strathmore.edu,Female,22,SIMS_BBSE,BBSE,SIMS,4,2,BBSE4.2,2021-07-17,Active
103123,Sarah Nyambura,sarah.nyambura3123@strathmore.edu,Male,18,SIMS_BBSF,BBSF,SIMS,1,2,BBSF1.2,2024-12-20,Active
103124,Lucy Njoroge,lucy.njoroge3124@strathmore.edu,Female,18,SIMS_BBSF,BBSF,SIMS,1,1,BBSF1.1,2024-12-12,Active
103125,Jane Ochieng,jane.ochieng3125@strathmore.edu,Female,19,SIMS_BBSF,BBSF,SIMS,1,1,BBSF1.1,2024-12-29,Active
103126,Nancy Njeri,nancy.njeri3126@strathmore.edu,Female,21,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2021-12-21,Active
103127,Caroline Wanjiru,caroline.wanjiru3127@strathmore.edu,Male,19,SIMS_BSSD,BSSD,SIMS,2,2,BSSD2.2,2023-11-18,Active
103128,Rose Mutua,rose.mutua3128@strathmore.edu,Male,20,SIMS_BSSD,BSSD,SIMS,3,2,BSSD3.2,2022-11-16,Active
103129,Peter Njeri,peter.njeri3129@strathmore.edu,Male,21,SIMS_BBSA,BBSA,SIMS,1,2,BBSA1.2,2024-08-09,Active
103130,Nancy Mwangi,nancy.mwangi3130@strathmore.edu,Female,21,SIMS_BSSD,BSSD,SIMS,1,1,BSSD1.1,2024-12-13,Active
103131,Peter Wangui,peter.wangui3131@strathmore.edu,Male,18,SIMS_BBSF,BBSF,SIMS,1,1,BBSF1.1,2024-08-11,Active
103132,John Kibet,john.kibet3132@strathmore.edu,Male,21,SIMS_BSSD,BSSD,SIMS,3,2,BSSD3.2,2022-08-28,Active
103133,Emmanuel Ochieng,emmanuel.ochieng3133@strathmore.edu,Male,21,SIMS_BBSE,BBSE,SIMS,3,1,BBSE3.1,2022-08-25,Active
103134,Emmanuel Nyambura,emmanuel.nyambura3134@strathmore.edu,Female,20,SIMS_BSSD,BSSD,SIMS,3,1,BSSD3.1,2022-08-06,Active
103135,Ann Wangui,ann.wangui3135@strathmore.edu,Female,22,SIMS_BBSA,BBSA,SIMS,3,2,BBSA3.2,2022-09-21,Active
103136,Peter Wambui,peter.wambui3136@strathmore.edu,Female,20,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-08-03,On Leave
103137,Joyce Mwangi,joyce.mwangi3137@strathmore.edu,Male,19,SIMS_BBSA,BBSA,SIMS,1,2,BBSA1.2,2024-07-27,Active
103138,Ruth Nyambura,ruth.nyambura3138@strathmore.edu,Male,18,SIMS_BBSA,BBSA,SIMS,1,1,BBSA1.1,2024-10-14,Active
103139,Mary Njeri,mary.njeri3139@strathmore.edu,Female,21,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2021-09-26,Active
103140,Ruth Mutua,ruth.mutua3140@strathmore.edu,Male,22,SIMS_BBSE,BBSE,SIMS,2,2,BBSE2.2,2023-10-21,Active
103141,John Kibet,john.kibet3141@strathmore.edu,Female,20,SIMS_BBSE,BBSE,SIMS,3,2,BBSE3.2,2022-09-11,Active
103142,Caroline Otieno,caroline.otieno3142@strathmore.edu,Female,22,SIMS_BBSA,BBSA,SIMS,3,2,BBSA3.2,2022-09-01,Active
103143,Caroline Wambui,caroline.wambui3143@strathmore.edu,Female,18,SIMS_BSSD,BSSD,SIMS,1,1,BSSD1.1,2024-08-09,On Leave
103144,Vincent Mutua,vincent.mutua3144@strathmore.edu,Female,24,SIMS_BBSA,BBSA,SIMS,4,2,BBSA4.2,2021-11-16,Active
103145,Brian Nyambura,brian.nyambura3145@strathmore.edu,Female,19,SIMS_BBSF,BBSF,SIMS,2,1,BBSF2.1,2023-09-14,Active
103146,Joseph Kibet,joseph.kibet3146@strathmore.edu,Female,20,SIMS_BSSD,BSSD,SIMS,3,2,BSSD3.2,2022-11-03,Active
103147,John Wangui,john.wangui3147@strathmore.edu,Male,20,SIMS_BBSA,BBSA,SIMS,1,1,BBSA1.1,2024-07-24,On Leave
103148,Sarah Wambui,sarah.wambui3148@strathmore.edu,Female,19,SIMS_BBSA,BBSA,SIMS,1,2,BBSA1.2,2024-11-02,Active
103149,Vincent Kipchoge,vincent.kipchoge3149@strathmore.edu,Male,21,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-07-29,On Leave
103150,Ann Njeri,ann.njeri3150@strathmore.edu,Male,21,SIMS_BBSF,BBSF,SIMS,1,2,BBSF1.2,2024-12-04,Active
103151,John Wangui,john.wangui3151@strathmore.edu,Male,21,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2021-12-08,Active
103152,Joyce Achieng,joyce.achieng3152@strathmore.edu,Male,20,SIMS_BSSD,BSSD,SIMS,2,1,BSSD2.1,2023-11-23,Active
103153,James Nyambura,james.nyambura3153@strathmore.edu,Female,20,SIMS_BSSD,BSSD,SIMS,1,2,BSSD1.2,2024-11-29,Active
103154,Ruth Nyambura,ruth.nyambura3154@strathmore.edu,Female,18,SIMS_BBSA,BBSA,SIMS,1,1,BBSA1.1,2024-12-29,Active
103155,Nancy Otieno,nancy.otieno3155@strathmore.edu,Male,23,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-12-13,Active
103156,Faith Chebet,faith.chebet3156@strathmore.edu,Male,20,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-09-16,On Leave
103157,Grace Kipchoge,grace.kipchoge3157@strathmore.edu,Female,21,SIMS_BBSE,BBSE,SIMS,2,1,BBSE2.1,2023-12-09,Active
103158,Joyce Chebet,joyce.chebet3158@strathmore.edu,Female,22,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2022-01-01,Active
103159,Nancy Kamau,nancy.kamau3159@strathmore.edu,Female,18,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-08-01,Active
103160,Vincent Mutua,vincent.mutua3160@strathmore.edu,Male,21,SIMS_BBSF,BBSF,SIMS,2,2,BBSF2.2,2023-12-07,Active
103161,Brian Muthoni,brian.muthoni3161@strathmore.edu,Female,23,SIMS_BBSE,BBSE,SIMS,3,2,BBSE3.2,2022-09-14,Active
103162,Emmanuel Kibet,emmanuel.kibet3162@strathmore.edu,Male,19,SIMS_BSSD,BSSD,SIMS,1,1,BSSD1.1,2025-01-02,Active
103163,Ruth Wangui,ruth.wangui3163@strathmore.edu,Female,18,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-07-21,Active
103164,Faith Kariuki,faith.kariuki3164@strathmore.edu,Female,20,SIMS_BBSA,BBSA,SIMS,3,1,BBSA3.1,2022-10-19,Active
103165,Nancy Mutua,nancy.mutua3165@strathmore.edu,Female,22,SIMS_BBSF,BBSF,SIMS,3,2,BBSF3.2,2022-07-14,Active
103166,Nancy Otieno,nancy.otieno3166@strathmore.edu,Female,22,SIMS_BBSE,BBSE,SIMS,2,1,BBSE2.1,2023-08-16,Active
103167,Vincent Nyambura,vincent.nyambura3167@strathmore.edu,Female,20,SIMS_BBSE,BBSE,SIMS,3,1,BBSE3.1,2022-10-04,Active
103168,Mary Mwangi,mary.mwangi3168@strathmore.edu,Female,21,SIMS_BSSD,BSSD,SIMS,3,2,BSSD3.2,2022-11-10,Active
103169,Michael Chebet,michael.chebet3169@strathmore.edu,Male,24,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2021-10-19,Active
103170,Ann Ochieng,ann.ochieng3170@strathmore.edu,Male,21,SIMS_BSSD,BSSD,SIMS,2,2,BSSD2.2,2023-08-11,Active
103171,Mary Kibet,mary.kibet3171@strathmore.edu,Male,22,SIMS_BBSF,BBSF,SIMS,3,1,BBSF3.1,2022-11-20,Active
103172,Joseph Achieng,joseph.achieng3172@strathmore.edu,Female,23,SIMS_BBSE,BBSE,SIMS,4,2,BBSE4.2,2021-09-13,Active
103173,Lucy Achieng,lucy.achieng3173@strathmore.edu,Female,21,SIMS_BBSE,BBSE,SIMS,3,1,BBSE3.1,2022-11-08,Active
103174,Michael Achieng,michael.achieng3174@strathmore.edu,Male,19,SIMS_BBSA,BBSA,SIMS,2,2,BBSA2.2,2023-10-30,Active
103175,Vincent Kibet,vincent.kibet3175@strathmore.edu,Female,22,SIMS_BBSA,BBSA,SIMS,3,1,BBSA3.1,2022-11-06,On Leave
103176,Joseph Muthoni,joseph.muthoni3176@strathmore.edu,Female,23,SIMS_BSSD,BSSD,SIMS,3,2,BSSD3.2,2022-10-28,Active
103177,Samuel Kamau,samuel.kamau3177@strathmore.edu,Female,24,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2022-01-05,Active
103178,Grace Chebet,grace.chebet3178@strathmore.edu,Male,22,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2021-11-13,Active
103179,Caroline Mutua,caroline.mutua3179@strathmore.edu,Male,21,SIMS_BBSA,BBSA,SIMS,3,2,BBSA3.2,2022-12-18,Active
103180,Nancy Kibet,nancy.kibet3180@strathmore.edu,Male,23,SIMS_BBSE,BBSE,SIMS,4,1,BBSE4.1,2022-01-03,Active
103181,James Njeri,james.njeri3181@strathmore.edu,Male,24,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-11-29,Active
103182,Jane Achieng,jane.achieng3182@strathmore.edu,Male,21,SIMS_BBSA,BBSA,SIMS,2,1,BBSA2.1,2023-12-17,Active
103183,Nancy Achieng,nancy.achieng3183@strathmore.edu,Male,19,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-09-26,Active
103184,David Wangui,david.wangui3184@strathmore.edu,Male,19,SIMS_BBSF,BBSF,SIMS,1,2,BBSF1.2,2024-10-09,Active
103185,David Muthoni,david.muthoni3185@strathmore.edu,Male,21,SIMS_BBSF,BBSF,SIMS,2,1,BBSF2.1,2023-08-25,Active
103186,Ruth Kamau,ruth.kamau3186@strathmore.edu,Male,22,SIMS_BSSD,BSSD,SIMS,2,1,BSSD2.1,2023-12-15,Active
103187,Mary Muthoni,mary.muthoni3187@strathmore.edu,Male,21,SIMS_BSSD,BSSD,SIMS,2,1,BSSD2.1,2023-08-03,Active
103188,Caroline Wangui,caroline.wangui3188@strathmore.edu,Male,18,SIMS_BBSA,BBSA,SIMS,1,1,BBSA1.1,2024-07-26,Active
103189,Vincent Mutua,vincent.mutua3189@strathmore.edu,Female,22,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-11-22,Active
103190,Joseph Otieno,joseph.otieno3190@strathmore.edu,Female,23,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2021-08-08,Active
103191,Rose Kariuki,rose.kariuki3191@strathmore.edu,Male,21,SIMS_BSSD,BSSD,SIMS,2,1,BSSD2.1,2023-10-12,Active
103192,David Kibet,david.kibet3192@strathmore.edu,Female,22,SIMS_BBSF,BBSF,SIMS,2,1,BBSF2.1,2023-09-11,Active
103193,Nancy Ochieng,nancy.ochieng3193@strathmore.edu,Female,22,SIMS_BBSF,BBSF,SIMS,3,2,BBSF3.2,2022-09-18,Active
103194,Faith Kariuki,faith.kariuki3194@strathmore.edu,Female,20,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-11-18,Active
103195,Vincent Muthoni,vincent.muthoni3195@strathmore.edu,Female,21,SIMS_BSSD,BSSD,SIMS,1,2,BSSD1.2,2024-09-22,Active
103196,Daniel Wanjiru,daniel.wanjiru3196@strathmore.edu,Female,23,SIMS_BBSA,BBSA,SIMS,3,1,BBSA3.1,2022-12-22,Active
103197,Samuel Achieng,samuel.achieng3197@strathmore.edu,Female,18,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-09-25,Active
103198,Rose Wanjiru,rose.wanjiru3198@strathmore.edu,Male,19,SIMS_BBSF,BBSF,SIMS,2,1,BBSF2.1,2023-07-20,Active
103199,Lucy Jepkorir,lucy.jepkorir3199@strathmore.edu,Female,24,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-07-31,Active
103200,Daniel Wambui,daniel.wambui3200@strathmore.edu,Male,22,SIMS_BBSA,BBSA,SIMS,2,1,BBSA2.1,2023-12-08,Active
103201,Samuel Kibet,samuel.kibet3201@strathmore.edu,Female,20,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-07-26,Active
103202,Ann Wambui,ann.wambui3202@strathmore.edu,Male,23,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-12-01,Active
103203,David Kamau,david.kamau3203@strathmore.edu,Male,21,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-10-13,Active
103204,Faith Jepkorir,faith.jepkorir3204@strathmore.edu,Male,20,SIMS_BBSE,BBSE,SIMS,2,1,BBSE2.1,2023-12-03,Active
103205,Ruth Kipchoge,ruth.kipchoge3205@strathmore.edu,Male,22,SIMS_BBSF,BBSF,SIMS,4,2,BBSF4.2,2021-09-08,Active
103206,Nancy Otieno,nancy.otieno3206@strathmore.edu,Male,21,SIMS_BSSD,BSSD,SIMS,1,2,BSSD1.2,2024-09-24,Active
103207,Peter Mutua,peter.mutua3207@strathmore.edu,Male,19,SIMS_BBSA,BBSA,SIMS,2,1,BBSA2.1,2023-12-14,Active
103208,Joyce Kamau,joyce.kamau3208@strathmore.edu,Male,24,SIMS_BSSD,BSSD,SIMS,4,2,BSSD4.2,2021-09-30,Active
103209,Ann Kariuki,ann.kariuki3209@strathmore.edu,Male,20,SIMS_BBSA,BBSA,SIMS,2,2,BBSA2.2,2023-09-06,Active
103210,Michael Mutua,michael.mutua3210@strathmore.edu,Male,23,SIMS_BBSF,BBSF,SIMS,3,1,BBSF3.1,2022-10-07,Active
103211,Daniel Mwangi,daniel.mwangi3211@strathmore.edu,Female,24,SIMS_BBSE,BBSE,SIMS,4,2,BBSE4.2,2021-08-31,Active
103212,Ann Achieng,ann.achieng3212@strathmore.edu,Female,21,SIMS_BBSF,BBSF,SIMS,2,2,BBSF2.2,2023-12-09,Active
103213,Ann Kibet,ann.kibet3213@strathmore.edu,Female,21,SIMS_BBSE,BBSE,SIMS,3,1,BBSE3.1,2022-08-16,Active
103214,Joseph Jepkorir,joseph.jepkorir3214@strathmore.edu,Male,20,SIMS_BBSF,BBSF,SIMS,3,1,BBSF3.1,2022-09-23,Active
